search_topic,openlibrary_work_key,title,author_name,first_publish_year,publish_years,subjects,languages,edition_count,publishers,publication_places
generative AI,/works/OL45157873W,Bharatavarsha Preparing Tomorrow's Educators - Mastering Generative AI Competencies for Teaching,Sunita hooda; Adam John Privitera,2025,2025,Education; Computer software,eng,1,Geh Press,
generative AI,/works/OL45157874W,Bharatavarsha the Future Teacher's Guide to AI- Essential Competencies for Generative Technology in Classrooms,Sunita hooda; Adam John Privitera,2025,2025,Education; Computer software,eng,1,Geh Press,
generative AI,/works/OL42403270W,The AI Con,Emily M. Bender; Alex Hanna,2025,2025; 2026,Artificial intelligence; Technology; Nonfiction; Big Tech; Business; Computer Technology; Artificial intelligence—Economic aspects; Artificial intelligence—Political aspects; Artificial intelligence—Social aspects; Critical thinking; Innovations; Innovations—Aspect économique; Innovations—Aspect social; Intelligence artificielle; Intelligence artificielle—Aspect économique; Intelligence artificielle—Aspect politique; Pensée critique; Technological innovations; Technological innovations—Economic aspects; Technological innovations—Social aspects; Racism; White supremacy; General intelligence; Microsoft; Google,eng,8,HarperCollins; Random House Children's Books; HarperCollins Publishers; Vintage; Penguin Random House,
generative AI,/works/OL42407867W,Revolutionizing Healthcare 5. 0 : the Power of Generative AI,Pronaya Bhattacharya; Haipeng Liu; Pushan Kumar Dutta; Joel J. P. C. Rodrigues; Gautam Sethi,2025,2025; 2026,,eng,2,Springer,
generative AI,/works/OL45032941W,GeeCee,Edward Krauss,2025,2025,"Fiction, general",eng,1,EABooks Publishing,
generative AI,/works/OL45281865W,Meditations,Marcus Aurelius,2025,2025,PHILOSOPHY; Nonfiction; Classics; Self help; Personal development,eng,1,General Press,
generative AI,/works/OL45301172W,The Little Prince,Antoine de Saint-Exupéry,2025,2025,Children's fiction; Children's Classics; Fiction; Literature,eng,1,General Press,
generative AI,/works/OL38392830W,Learn Generative AI with Pytorch,Mark Liu,2024,2024; 2025,,eng,2,Manning Publications Co. LLC,
generative AI,/works/OL37569544W,Large Language Model-Based Solutions,Shreyas Subramanian,2024,2024; 2025,,eng,4,"Wiley & Sons, Incorporated, John; Wiley & Sons, Limited, John",
generative AI,/works/OL37579399W,Generative Analysis,Jim Arlow; Ila Neustadt,2024,2024; 2025,,eng,2,"Pearson Education, Limited",
generative AI,/works/OL37583685W,Secure Edge and Fog Computing Enabled AI for IoT and Smart Cities,Ahmed A. Abd El-Latif; Loai Tawalbeh; Yassine Maleh; Brij B. Gupta,2024,2024; 2025,,eng,2,Springer International Publishing AG,
generative AI,/works/OL39668287W,AI Made Simple,Rajeev Kapur,2024,2024; 2025,Science,eng,2,Rinity Media; Unknown Publisher,
generative AI,/works/OL39671094W,AI Engineering,Chip Huyen,2024,2024; 2026,Artificial intelligence,eng; ita,2,"O'Reilly Media, Incorporated",
generative AI,/works/OL34335316W,Generative AI for Business,Matthew D. White,2023,2025; 2023,Artificial intelligence,eng,2,"Wiley & Sons, Limited, John",
generative AI,/works/OL22060842W,Analysis and Design of Next-Generation Software Architectures,Arthur M. Langer,2020,2025; 2020; 2021,,eng,3,Springer; Springer International Publishing AG,
generative AI,/works/OL21671456W,AI on Trial,Mark Deem; Peter Warren,2020,2025; 2020,"Artificial intelligence; Moral and ethical aspects; Law,Technology: general issues,Artificial intelligence",eng,2,Bloomsbury Publishing Plc,
generative AI,/works/OL21329128W,Business of Media Distribution,Jeffrey C. Ulin,2015,2026; 2019; 2015,"Mass media; Internet marketing; Motion pictures, marketing; Video recordings; Television broadcasting; Digital media; Motion pictures; Marketing; BUSINESS & ECONOMICS; Industries; Media & Communications; TECHNOLOGY & ENGINEERING; Telecommunications; PERFORMING ARTS; Film & Video; General; Direction & Production",eng,8,"Routledge, Chapman & Hall, Incorporated; Taylor & Francis Group; Routledge",
large language models,/works/OL45148315W,Advances in Explainable Agentic AI and Large Language Models,Yazan Mualla; Liuwen Yu; Hui Zhao; Amro Najjar; Davide Liga,2026,2026,,eng,1,Springer,
large language models,/works/OL44598647W,Unter der Haube Von Large Language Models,Cuantum Technologies,2025,2025,Computer software,eng,1,Staten House,
large language models,/works/OL44612837W,Large Language Models to Streamline Your Everyday Business,Elizabeth Scalzo,2025,2025,Technology; Business,eng,3,Amazon Classic Publishers,
large language models,/works/OL44617065W,Sous le Capot des Large Language Models,Cuantum Technologies,2025,2025,Computer software,eng,1,Staten House,
large language models,/works/OL44553620W,Applications of Large Language Models  in Healthcare Systems,Azadeh Zamanifar; Miad Faezipour; Farhad Soleimanian Gharehchopogh; Amirfarhad Farhadi,2025,2025,,eng,3,Taylor & Francis Group,
large language models,/works/OL42546012W,Concept Drift in Large Language Models,Ketan Sanjay Desale,2025,2025,,eng,3,Taylor & Francis Group; CRC Press LLC,
large language models,/works/OL44559949W,LLMOps,Abi Aryan,2025,2025,,eng,1,"O'Reilly Media, Incorporated",
large language models,/works/OL44541807W,Large Language Models  for Healthcare,Jeremy Harper,2025,2025,,eng,2,Productivity Press,
large language models,/works/OL44550588W,Textual Intelligence,Meenakshi Malik; Preeti Sharma; Susheela Hooda,2025,2025,,eng,3,"Wiley & Sons, Incorporated, John; Wiley & Sons, Limited, John",
large language models,/works/OL44561086W,Large Vision-Language Models,Kaiyang Zhou; Ziwei Liu; Peng Gao,2025,2025,,eng,1,Springer,
large language models,/works/OL44577774W,Advanced Interdisciplinary Applications of Large Language Models and AI Agents,Soly Mathew Biju,2025,2025,,eng,5,IGI Global Scientific Publishing,
large language models,/works/OL44544298W,Future Learning with Large Language Models,Myint Swe Khine; László Bognár; Ernest Afari,2025,2025,,eng,1,CRC Press LLC,
large language models,/works/OL44552423W,Finance and Large Language Models,Paul Moon Sub Choi; Seth H. Huang,2025,2025,,eng,1,Springer,
large language models,/works/OL44577581W,Recommender Systems Meet Large Language Model Agents,Xi Zhu; Yu Wang; Hang Gao; Wujiang Xu; Chen Wang,2025,2025,,eng,1,Now Publishers,
large language models,/works/OL42560901W,Large Language Models,Stephan Raaijmakers,2025,2025,,eng,1,MIT Press,
large language models,/works/OL42418246W,Analyzing Multimodal Data with Large Language Models,Immanuel Trummer,2025,2025,,eng,1,Manning Publications Co. LLC,
large language models,/works/OL42418317W,Mastering Prompt Engineering,Anand Nayyar; Ajantha Devi Vairamani; Kuldeep Kaswan,2025,2025,,eng,1,Elsevier Science & Technology,
large language models,/works/OL42547812W,AI in Finance,Shivam Singh,2025,2025,,eng,1,"Wiley & Sons, Limited, John",
large language models,/works/OL42446866W,LangChain for Life Science,Ivan Reznikov,2025,2025,,eng,1,"O'Reilly Media, Incorporated",
large language models,/works/OL42548249W,Deconstructing Large Language Models,Srivastav,2025,2025,,eng,1,"Wiley & Sons, Limited, John",
large language models,/works/OL42400131W,Scaling Enterprise Solutions with Large Language Models,Arindam Ganguly,2025,2025,,eng,1,Apress L. P.,
large language models,/works/OL42455187W,Test Yourself on Build a Large Language Model (from Scratch),Curated from Curated from Build a Large Language Model (From Scratch),2025,2025,,eng,1,Manning Publications Co. LLC,
large language models,/works/OL42395047W,Artificial Psychology,Clayton Lewis,2025,2025,,eng,1,Springer,
large language models,/works/OL42398349W,Designing Large Language Model Applications,Suhas Pai,2025,2025,,eng,1,"O'Reilly Media, Incorporated",
large language models,/works/OL42451286W,"Proceedings of the Joint Workshop of the 9th Financial Technology and Natural Language Processing (FinNLP), the 6th Financial Narrative Processing (FNP), and the 1st Workshop on Large Language Models for Finance and Legal (LLMFinLegal)",The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
large language models,/works/OL42412658W,Large Language Models for Automatic Deidentification of Electronic Health Record Notes,Jitendra Jonnagaddala; Ching-Tai Chen; Hong-Jie Dai,2025,2025,,eng,1,Springer,
large language models,/works/OL42400656W,Communicative AI,Mark Coeckelbergh; David J. Gunkel,2025,2025,,eng,2,Polity Press,
large language models,/works/OL45148743W,Intermediate Python and Large Language Models,Dilyan Grigorov,2025,2025,Artificial intelligence; Python (computer program language),eng,1,Apress L. P.,
large language models,/works/OL42444221W,Large Language Models for Developers,Oswald Campesato,2024,2024; 2025,,eng,2,Mercury Learning & Information,
large language models,/works/OL21691567W,Data Science in Chemistry,Thorsten Gressling,2020,2026; 2020,Chemistry,eng,4,"de Gruyter GmbH, Walter; De Gruyter, Inc.",
natural language processing,/works/OL42541600W,Retrieval Augmented Generation for Natural Languag e Processing,Minocha,2025,2025,,eng,1,"Wiley & Sons, Limited, John",
natural language processing,/works/OL42552128W,Natural Language Processing with Transformers,Cuantum Technologies,2025,2025,Computer software,eng,1,Staten House,
natural language processing,/works/OL42556312W,SpaCy Handbook,Robert Johnson,2025,2025,Computers,eng,1,HiTeX Press,
natural language processing,/works/OL42547848W,Natural Language Processing,Raymond Lee,2025,2025,,eng,1,Springer,
natural language processing,/works/OL42460592W,Proceedings of the First Workshop on Natural Language Processing for Indo-Aryan and Dravidian Languages (IndoNLP 2025),The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL42411692W,Handbook on Natural Language Processing for Requirements Engineering,Alessio Ferrari; Gouri Ginde,2025,2025,"Computer sound processing; Computer software, development",eng,1,Springer,
natural language processing,/works/OL42412239W,Natural Language Processing for Software Engineering,Romil Rawat,2025,2025,,eng,4,"Wiley & Sons, Limited, John; Wiley & Sons, Incorporated, John",
natural language processing,/works/OL42403993W,Natural Language Processing and Applications,Huaping Zhang; Jianyun Shang,2025,2025,,eng,1,Springer,
natural language processing,/works/OL44590453W,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,Association for Computational Linguistics,2025,2025,Science,eng,3,Association for Computational Linguistics,
natural language processing,/works/OL44603234W,NLPerspectives,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL44615673W,Natural Language Processing Avec Transformers,Cuantum Technologies,2025,2025,Computer software,eng,1,Staten House,
natural language processing,/works/OL44597244W,Proceedings of TheThe 3rd Workshop on Mathematical Natural Language Processing (MathNLP 2025),Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL44601305W,Proceedings of the 10th Workshop on Financial Technology and Natural Language Processing,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL44604839W,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL44595264W,HCI+NLP,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL44597374W,Third Arabic Natural Language Processing Conference,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL44592848W,Proceedings of the Natural Legal Language Processing (NLLP) Workshop 2025,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
natural language processing,/works/OL45151357W,"Educational Applications of Natural Language Processing, Chatbots, and AI",Suha Khalil Assayed,2025,2025,Artificial intelligence; Computer-assisted instruction,eng,1,IGI Global Scientific Publishing,
natural language processing,/works/OL45151109W,Role of AI in Translation and Interpretation,Mohammed H. Al Aqad,2025,2025,Translating and interpreting; Natural language processing (computer science); Multiculturalism,eng,3,IGI Global Scientific Publishing,
natural language processing,/works/OL42399531W,Automated Data Analytics,Soraya Sedkaoui,2024,2024; 2025,Natural language processing (computer science); Data mining,eng,4,"Wiley & Sons, Incorporated, John",
natural language processing,/works/OL34031200W,Formalizing Natural Languages : Applications to Natural Language Processing and Digital Humanities,Mariana González; Silvia Susana Reyes; Andrea Rodrigo; Max Silberztein,2023,2024; 2026; 2023,,eng,3,Springer,
natural language processing,/works/OL25339219W,"Text, Speech, and Dialogue",Kamil Ekstein; Frantisek Pártl; Miloslav Konopík,2017,2025; 2021; 2017; 2023,Natural language processing (computer science),eng,5,Springer International Publishing AG; Springer,
NLP,/works/OL45043059W,Mastering NLP From Foundations to Agents,,2026,2026,,,1,packtpub,
NLP,/works/OL42449026W,"Proceedings of the Twelfth Workshop on NLP for Similar Languages, Varieties, and Dialects (VarDial 2025)",The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL42459068W,Proceedings of the Second COLING Workshop on Bridging Neurons and Symbols for NLP and Knowledge Graph Reasoning (NeusymBridge 2025),The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL42446861W,Proceedings of the 1st Workshop on NLP for Languages Using Arabic Script,The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL42453355W,Proceedings of Context and Meaning,The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL42451299W,Proceedings of the 1st Regulatory NLP Workshop (RegNLP 2025),The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL42455318W,Proceedings of the 1st International Workshop on Nakba Narratives As Language Resources (Nakba-NLP 2025),The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL42457286W,"Proceedings of the First Workshop on Writing Aids at the Crossroads of AI, Cognitive Science and NLP (WRAICOGS 2025)",The Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL44562391W,Secrets of Success with NLP,Judy Bartkowiak,2025,2025,,eng,1,"Murray Press, John",
NLP,/works/OL42429422W,Difference That Makes the Difference,Josh Davis; Greg Prosmushkin,2025,2025,,eng,2,Melia Publishing Services Limited; St. Martin's Press,
NLP,/works/OL44543358W,Teaching Computers to Read,Rachel Wagner-Kaiser,2025,2025,,eng,2,CRC Press LLC,
NLP,/works/OL44613381W,NLP Essentials [Russian Edition],Martin Leyvitz,2025,2025,Psychology,eng,1,"ABP Publishing, Limited",
NLP,/works/OL44605013W,Ninth Widening NLP Workshop,Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL44590486W,Proceedings of the Second Workshop on Uncertainty-Aware NLP (UncertaiNLP),Association for Computational Linguistics,2025,2025,Science,eng,1,Association for Computational Linguistics,
NLP,/works/OL44678503W,Change Your Mind & Create Your Reality - Using NLP,Anil Dagia,2025,2025,,,1,Amazon KDP,
NLP,/works/OL37582566W,Practical Solutions for Diverse Real-World NLP Applications,Mourad Abbas,2024,2024; 2025,,eng,2,Springer International Publishing AG,
NLP,/works/OL25334333W,Mastering SpaCy,Duygu Altinok,2021,2025; 2021,Mathematics,eng,2,"Packt Publishing, Limited",
computer vision,/works/OL45034974W,Advances in the Progression of Image Processing to Computer Vision,Asim Niaz; Muhammad Umraiz; Shafiullah Soomro,2026,2026,,eng,2,IGI Global Scientific Publishing,
computer vision,/works/OL44595694W,"2025 10th International Conference on Image, Vision and Computing (ICIVC)",IEEE Staff,2025,2025,,eng,1,IEEE,
computer vision,/works/OL44606881W,"Understanding AI Decisions, Computer Vision, and Management Analytics",Mohit Mittal; Swadha Gupta,2025,2025,,eng,4,IGI Global Scientific Publishing,
computer vision,/works/OL44544310W,"Innovations in Computer Vision, Communication Systems, and Computational Intelligence",Suman Lata Tripathi; Om Prakash Kumar; Allwin Devaraj Stalin; Tanweer Ali,2025,2025,,eng,2,CRC Press LLC,
computer vision,/works/OL44551345W,Biomedical Computer Vision,Mohit Mittal; Swadha Gupta,2025,2025,,eng,2,"de Gruyter GmbH, Walter",
computer vision,/works/OL44564118W,Unsupervised Computer Vision for Aerospace Systems,Zhaoxiang Zhang,2025,2025,,eng,1,Springer,
computer vision,/works/OL44601623W,"2025 10th International Conference on Image, Vision and Computing (ICIVC)",IEEE Staff,2025,2025,,eng,1,IEEE,
